holder,dataset_id,METRICA,PRINCIPIO,punteggio,PROVINCIA,CATEGORIA
Comune di Bitonto,8f79652d-8160-48c6-a3d2-8d3d777dd6b8,F2,F,48.58284950256348
Comune di Bitonto,8f79652d-8160-48c6-a3d2-8d3d777dd6b8,F3,F,100.0
Comune di Bitonto,8f79652d-8160-48c6-a3d2-8d3d777dd6b8,F4,F,0.0
Comune di Bitonto,8f79652d-8160-48c6-a3d2-8d3d777dd6b8,G_F,F,78.67645
Comune di Bitonto,8f79652d-8160-48c6-a3d2-8d3d777dd6b8,A1,A,100.0
Comune di Bitonto,8f79652d-8160-48c6-a3d2-8d3d777dd6b8,A1_1,A,100.0
Comune di Bitonto,8f79652d-8160-48c6-a3d2-8d3d777dd6b8,A1_2,A,100.0
Comune di Bitonto,8f79652d-8160-48c6-a3d2-8d3d777dd6b8,A2,A,100.0
Comune di Bitonto,8f79652d-8160-48c6-a3d2-8d3d777dd6b8,G_A,A,100.0
Comune di Bitonto,8f79652d-8160-48c6-a3d2-8d3d777dd6b8,I1,I,93.75
Comune di Bitonto,8f79652d-8160-48c6-a3d2-8d3d777dd6b8,I2,I,33.33331603088379
Comune di Bitonto,8f79652d-8160-48c6-a3d2-8d3d777dd6b8,I3,I,30.0
Comune di Bitonto,8f79652d-8160-48c6-a3d2-8d3d777dd6b8,G_I,I,50.0
Comune di Bitonto,8f79652d-8160-48c6-a3d2-8d3d777dd6b8,R1_1,R,25.0
Comune di Bitonto,8f79652d-8160-48c6-a3d2-8d3d777dd6b8,R1_2,R,0.0
Comune di Bitonto,8f79652d-8160-48c6-a3d2-8d3d777dd6b8,R1_3,R,0.0
Comune di Bitonto,8f79652d-8160-48c6-a3d2-8d3d777dd6b8,G_R,R,100.0
Comune di Bitonto,93781862-db93-4550-811b-1cb7c696cf92,F1,F,0.0
Comune di Bitonto,93781862-db93-4550-811b-1cb7c696cf92,F2,F,48.58284950256348
Comune di Bitonto,93781862-db93-4550-811b-1cb7c696cf92,F3,F,100.0
Comune di Bitonto,93781862-db93-4550-811b-1cb7c696cf92,F4,F,0.0
Comune di Bitonto,93781862-db93-4550-811b-1cb7c696cf92,G_F,F,78.67645
Comune di Bitonto,93781862-db93-4550-811b-1cb7c696cf92,A1,A,100.0
Comune di Bitonto,93781862-db93-4550-811b-1cb7c696cf92,A1_1,A,100.0
Comune di Bitonto,93781862-db93-4550-811b-1cb7c696cf92,A1_2,A,100.0
Comune di Bitonto,93781862-db93-4550-811b-1cb7c696cf92,A2,A,100.0
Comune di Bitonto,93781862-db93-4550-811b-1cb7c696cf92,G_A,A,100.0
Comune di Bitonto,93781862-db93-4550-811b-1cb7c696cf92,I1,I,93.75
Comune di Bitonto,93781862-db93-4550-811b-1cb7c696cf92,I2,I,33.33331603088379
Comune di Bitonto,93781862-db93-4550-811b-1cb7c696cf92,I3,I,30.0
Comune di Bitonto,93781862-db93-4550-811b-1cb7c696cf92,G_I,I,50.0
Comune di Bitonto,93781862-db93-4550-811b-1cb7c696cf92,R1_1,R,25.0
Comune di Bitonto,93781862-db93-4550-811b-1cb7c696cf92,R1_2,R,0.0
Comune di Bitonto,93781862-db93-4550-811b-1cb7c696cf92,R1_3,R,0.0
Comune di Bitonto,93781862-db93-4550-811b-1cb7c696cf92,G_R,R,100.0
Comune di Bitonto,97cc4ded-1577-4399-87de-6e673f4498ba,F1,F,0.0
Comune di Bitonto,97cc4ded-1577-4399-87de-6e673f4498ba,F2,F,48.58284950256348
Comune di Bitonto,97cc4ded-1577-4399-87de-6e673f4498ba,F3,F,100.0
Comune di Bitonto,97cc4ded-1577-4399-87de-6e673f4498ba,F4,F,0.0
Comune di Bitonto,97cc4ded-1577-4399-87de-6e673f4498ba,G_F,F,78.67645
Comune di Bitonto,97cc4ded-1577-4399-87de-6e673f4498ba,A1,A,100.0
Comune di Bitonto,97cc4ded-1577-4399-87de-6e673f4498ba,A1_1,A,100.0
Comune di Bitonto,97cc4ded-1577-4399-87de-6e673f4498ba,A1_2,A,100.0
Comune di Bitonto,97cc4ded-1577-4399-87de-6e673f4498ba,A2,A,100.0
Comune di Bitonto,97cc4ded-1577-4399-87de-6e673f4498ba,G_A,A,100.0
Comune di Bitonto,97cc4ded-1577-4399-87de-6e673f4498ba,I1,I,93.75
Comune di Bitonto,97cc4ded-1577-4399-87de-6e673f4498ba,I2,I,33.33331603088379
Comune di Bitonto,97cc4ded-1577-4399-87de-6e673f4498ba,I3,I,30.0
Comune di Bitonto,97cc4ded-1577-4399-87de-6e673f4498ba,G_I,I,50.0
Comune di Bitonto,97cc4ded-1577-4399-87de-6e673f4498ba,R1_1,R,25.0
Comune di Bitonto,97cc4ded-1577-4399-87de-6e673f4498ba,R1_2,R,0.0
Comune di Bitonto,97cc4ded-1577-4399-87de-6e673f4498ba,R1_3,R,0.0
Comune di Bitonto,97cc4ded-1577-4399-87de-6e673f4498ba,G_R,R,100.0
Comune di Bitonto,a11fa127-53d2-4b36-bad0-cecfba9977b0,F1,F,0.0
Comune di Bitonto,a11fa127-53d2-4b36-bad0-cecfba9977b0,F2,F,48.58284950256348
Comune di Bitonto,a11fa127-53d2-4b36-bad0-cecfba9977b0,F3,F,100.0
Comune di Bitonto,a11fa127-53d2-4b36-bad0-cecfba9977b0,F4,F,0.0
Comune di Bitonto,a11fa127-53d2-4b36-bad0-cecfba9977b0,G_F,F,78.67645
Comune di Bitonto,a11fa127-53d2-4b36-bad0-cecfba9977b0,A1,A,100.0
Comune di Bitonto,a11fa127-53d2-4b36-bad0-cecfba9977b0,A1_1,A,100.0
Comune di Bitonto,a11fa127-53d2-4b36-bad0-cecfba9977b0,A1_2,A,100.0
Comune di Bitonto,a11fa127-53d2-4b36-bad0-cecfba9977b0,A2,A,100.0
Comune di Bitonto,a11fa127-53d2-4b36-bad0-cecfba9977b0,G_A,A,100.0
Comune di Bitonto,a11fa127-53d2-4b36-bad0-cecfba9977b0,I1,I,93.75
Comune di Bitonto,a11fa127-53d2-4b36-bad0-cecfba9977b0,I2,I,33.33331603088379
Comune di Bitonto,a11fa127-53d2-4b36-bad0-cecfba9977b0,I3,I,30.0
Comune di Bitonto,a11fa127-53d2-4b36-bad0-cecfba9977b0,G_I,I,50.0
Comune di Bitonto,a11fa127-53d2-4b36-bad0-cecfba9977b0,R1_1,R,25.0
Comune di Bitonto,a11fa127-53d2-4b36-bad0-cecfba9977b0,R1_2,R,0.0
Comune di Bitonto,a11fa127-53d2-4b36-bad0-cecfba9977b0,R1_3,R,0.0
Comune di Bitonto,a11fa127-53d2-4b36-bad0-cecfba9977b0,G_R,R,100.0
Comune di Bitonto,a97cb47a-dbfb-4c9a-8505-d083cfe5b589,F1,F,0.0
Comune di Bitonto,a97cb47a-dbfb-4c9a-8505-d083cfe5b589,F2,F,48.58284950256348
Comune di Bitonto,a97cb47a-dbfb-4c9a-8505-d083cfe5b589,F3,F,100.0
Comune di Bitonto,a97cb47a-dbfb-4c9a-8505-d083cfe5b589,F4,F,0.0
Comune di Bitonto,a97cb47a-dbfb-4c9a-8505-d083cfe5b589,G_F,F,78.67645
Comune di Bitonto,a97cb47a-dbfb-4c9a-8505-d083cfe5b589,A1,A,100.0
Comune di Bitonto,a97cb47a-dbfb-4c9a-8505-d083cfe5b589,A1_1,A,100.0
Comune di Bitonto,a97cb47a-dbfb-4c9a-8505-d083cfe5b589,A1_2,A,100.0
Comune di Bitonto,a97cb47a-dbfb-4c9a-8505-d083cfe5b589,A2,A,100.0
Comune di Bitonto,a97cb47a-dbfb-4c9a-8505-d083cfe5b589,G_A,A,100.0
Comune di Bitonto,a97cb47a-dbfb-4c9a-8505-d083cfe5b589,I1,I,93.75
Comune di Bitonto,a97cb47a-dbfb-4c9a-8505-d083cfe5b589,I2,I,33.33331603088379
Comune di Bitonto,a97cb47a-dbfb-4c9a-8505-d083cfe5b589,I3,I,30.0
Comune di Bitonto,a97cb47a-dbfb-4c9a-8505-d083cfe5b589,G_I,I,50.0
Comune di Bitonto,a97cb47a-dbfb-4c9a-8505-d083cfe5b589,R1_1,R,25.0
Comune di Bitonto,a97cb47a-dbfb-4c9a-8505-d083cfe5b589,R1_2,R,0.0
Comune di Bitonto,a97cb47a-dbfb-4c9a-8505-d083cfe5b589,R1_3,R,0.0
Comune di Bitonto,a97cb47a-dbfb-4c9a-8505-d083cfe5b589,G_R,R,100.0
Comune di Bitonto,abf44397-4287-4b31-bb57-83a65a7a9ca8,F1,F,0.0
Comune di Bitonto,abf44397-4287-4b31-bb57-83a65a7a9ca8,F2,F,17.1875
Comune di Bitonto,abf44397-4287-4b31-bb57-83a65a7a9ca8,F3,F,50.0
Comune di Bitonto,abf44397-4287-4b31-bb57-83a65a7a9ca8,F4,F,0.0
